sample,case_no,condition,n,Overall_mean,Overall_sd,Overall_median,Perceived Latency_mean,Perceived Latency_sd,Perceived Latency_median,Conversational Naturalness_mean,Conversational Naturalness_sd,Conversational Naturalness_median,Reaction Appropriateness_mean,Reaction Appropriateness_sd,Reaction Appropriateness_median,Social Presence_mean,Social Presence_sd,Social Presence_median,Character Appeal_mean,Character Appeal_sd,Character Appeal_median,Engagement_mean,Engagement_sd,Engagement_median
english_ge4,1,Grounded,19,4.6503759398496225,0.995139758425609,4.928571428571429,5.192982456140351,0.9250678285020156,5.333333333333333,4.421052631578948,1.3770253557612353,5.0,4.614035087719299,0.9639371290825515,5.0,4.921052631578948,1.3256356745050535,5.0,4.105263157894737,1.3802067816939307,4.0,4.394736842105263,1.5236920380774406,4.5
english_ge4,2,Emotion Only,19,5.041353383458646,1.1650415769915117,5.214285714285714,5.280701754385966,1.263266185524879,5.0,5.105263157894737,1.5686064885080238,5.0,4.859649122807017,1.2187617145935725,4.666666666666667,5.447368421052632,1.2121461321202305,5.5,4.7368421052631575,1.6862880096418844,5.5,4.7894736842105265,1.5121341566151922,5.0
english_ge4,3,Intent Only,19,4.755639097744361,0.9070509231860445,4.714285714285714,5.157894736842104,0.8117077033708016,5.333333333333333,4.526315789473684,1.3991434305250074,5.0,4.894736842105263,0.7939013806570857,5.0,5.315789473684211,1.4260524993821764,5.5,3.8684210526315788,1.382852378872881,4.0,4.5,1.4240006242195884,5.0
english_ge4,4,Neutral Random,19,4.635338345864661,1.313607212896776,5.0,5.035087719298246,0.9993500161809203,4.666666666666667,4.184210526315789,1.4833382613756105,4.0,4.68421052631579,1.4634378778589054,4.666666666666667,4.815789473684211,1.6090933119461122,5.5,4.605263157894737,1.704397477184802,4.5,4.2631578947368425,1.7509395973831337,4.5
english_ge4,5,SlowTrack Only,19,4.334586466165414,1.2177943314759323,4.428571428571429,4.421052631578948,1.4649910683718714,4.666666666666667,4.026315789473684,1.6113631583445662,4.0,4.807017543859649,0.9769933057233299,5.0,4.7368421052631575,1.4372854530969867,5.0,3.8947368421052633,1.7917941611104422,4.0,3.8421052631578947,1.7799237778541979,4.0
